,source,target,values
343778,Éducation,Christelle MOREL-JOURNEL,1.0
343779,Éducation,"CES - CONSEIL ÉCONOMIQUE, SOCIAL",1.0
343782,Éducation,Collectif ECONOMIE ET HUMANISME,1.0
343784,Éducation,"""CdD - CONSEIL DE DÉVELOPPEMENT DE LAGGLOMÉRATION LYONNAISE""",1.0
343792,Éducation,Delphine GRAVIER,1.0
343810,Éducation,Fernand BERTEN,1.0
343812,Éducation,Edgar MORIN,1.0
343814,Éducation,Jean-Louis BAL,1.0
343818,Éducation,Jean-François ROUET,1.0
343824,Éducation,Jean-Marc BERTHET,3.0
343827,Éducation,Jérôme BINDE,1.0
343840,Éducation,Attila BASKURT,1.0
343841,Éducation,Jean-Yves  TOUSSAINT,1.0
343854,Éducation,Sebastian ROCHE,2.0
343860,Éducation,Serge POUTS-LAJUS,1.0
343861,Éducation,Marielle RICHIE-MAGNIER,1.0
343871,Éducation,Thérèse LAFERRIÈRE,1.0
343875,Éducation, NÉGAWATT,1.0
343885,Éducation,Aldo NAOURI,1.0
343888,Éducation,"""Association Nationale DES DIRECTEURS DE LEDUCATION DES VILLES DE FRANCE""",1.0
343889,Éducation,André GIORDAN,1.0
343895,Éducation,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,1.0
343900,Éducation,Guy POUZARD,1.0
343910,Éducation,Françoise LORCERIE,1.0
343911,Éducation,Delphine CAVALLO,1.0
343916,Éducation,François DUBET,1.0
343942,Éducation,Patrick GUIHOT,1.0
343947,Éducation,Olivier COUSIN,1.0
343951,Éducation,Mélanie GAT,1.0
343958,Éducation,Philippe MEIRIEU,2.0
344030,Éducation,Pierre MOEGLIN,1.0
344031,Éducation,"""CFEEDD COLLECTIF FRANÇAIS DE LEDUCATION À LENVIRONNEMENT """,1.0
344032,Éducation,Olivier MARTEL,2.0
344033,Éducation,Marc JEANNEROD,1.0
344072,Éducation,François-Régis GUILLAUME,1.0
344075,Éducation,Alain BOURGAREL,1.0
344087,Éducation,Yannick BRUXELLE,2.0
344096,Éducation,Pierre BORDELEAU,1.0
344098,Éducation,Luc BAPTISTE,1.0
344101,Éducation,Lucas PIESSAT,1.0
344102,Éducation,Gauthier BRAVAIS,1.0
344119,Éducation,Marie Clémence LE PAPE,1.0
344120,Éducation,Maël DIEUDONNÉ,1.0
344130,Éducation,Mélissa POUPELLOZ,1.0
344161,Éducation,Clément RENAUD,1.0
344187,Éducation,Anne FORNEROD,1.0
344280,Urbanisme,Geoffroy BING,4.0
344281,Urbanisme,Catherine PANASSIER,4.0
344282,Urbanisme,Stéphane AUTRAN,6.0
344283,Urbanisme,Sylvie  MAURIS-DEMOURIOUX,5.0
344284,Urbanisme,Emile HOOGE,2.0
344285,Urbanisme,Boris CHABANEL,2.0
344287,Urbanisme,Caroline JANUEL,2.0
344288,Urbanisme,Catherine FORET,6.0
344291,Urbanisme,Cédric POLÈRE,1.0
344292,Urbanisme,Ludovic VIÉVARD,3.0
344293,Urbanisme,Pierre GROSDEMOUGE,1.0
344294,Urbanisme,Pierre-Alain FOUR,1.0
344295,Urbanisme,Brigitte YVRAY-DANGUIS,1.0
344297,Urbanisme,Nicolas NOVA,1.0
344299,Urbanisme,Julien CASALS,1.0
344301,Urbanisme,Matthieu BOURY,2.0
344303,Urbanisme,Aurélien BOUTAUD,6.0
344304,Urbanisme,Sandra DECELLE,2.0
344305,Urbanisme,Geneviève BERNARDIN,2.0
344310,Urbanisme,Anne-Caroline JAMBAUD,4.0
344311,Urbanisme,Emmanuelle LAMBREY,6.0
344314,Urbanisme,Florence LE NULZEC,2.0
344318,Urbanisme,Paul BOINO,1.0
344320,Urbanisme,Gilles CAYUELA,1.0
344324,Urbanisme,Philippe GARGOV,5.0
344325,Urbanisme,Margot BALDASSI,2.0
344328,Urbanisme,Isabelle BARAUD-SERFATY,4.0
344329,Urbanisme,David CHEVALLIER,1.0
344332,Urbanisme,Benjamin  PRADEL,8.0
344340,Urbanisme,Matias GOMEZ,1.0
344344,Urbanisme,Sophie KELLER,1.0
344352,Urbanisme,Gilles PINSON,1.0
344359,Urbanisme,Yves CHALAS,1.0
344363,Urbanisme,Bruno MARZLOFF,1.0
344370,Urbanisme,Brice DURY,1.0
344372,Urbanisme,Pascal BAVOUX,1.0
344382,Urbanisme,Christelle MOREL-JOURNEL,1.0
344388,Urbanisme,"""CdD - CONSEIL DE DÉVELOPPEMENT DE LAGGLOMÉRATION LYONNAISE""",1.0
344403,Urbanisme,Dominique CARDON,1.0
344410,Urbanisme,Emmanuelle HENRY,1.0
344411,Urbanisme,Emmanuel THIMONIER-ROUZET,1.0
344413,Urbanisme,Elisabeth PERROT,1.0
344415,Urbanisme,François ASCHER,1.0
344421,Urbanisme,Jean-Baptiste LESTRA,1.0
344428,Urbanisme,Jean-Marc BERTHET,3.0
344429,Urbanisme,Jean-Philippe CLEMENT,1.0
344433,Urbanisme,Jany DHERVILLEZ,1.0
344440,Urbanisme,Alain HAYS,1.0
344442,Urbanisme,Marianne GUEROIS,1.0
344443,Urbanisme,Fabien PAULUS,1.0
344452,Urbanisme,Richard CANTIN,1.0
344459,Urbanisme,Stéphanie BEAUCHENE,2.0
344466,Urbanisme,Siegfried Zhiqiang WU,1.0
344469,Urbanisme,Thomas FAILLEBIN,1.0
344477,Urbanisme,Antoine FLEURY,1.0
344483,Urbanisme,Bernard JOUVE,1.0
344499,Urbanisme,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,6.0
344529,Urbanisme,Marine DOUCHY,1.0
344530,Urbanisme,Elina LUMBROSO,1.0
344531,Urbanisme,Marina VALENTE,1.0
344533,Urbanisme,Marie-Elizabeth NICOLEAU,1.0
344534,Urbanisme,Alain BENINI,1.0
344548,Urbanisme,Mohamed EL MANKIBI,1.0
344556,Urbanisme,Michaël FAURE,1.0
344559,Urbanisme,Nicolas SOULIER,1.0
344570,Urbanisme,Pierre MICHEL,1.0
344574,Urbanisme,Léa PEYRON,1.0
344596,Urbanisme,François ROBERT,1.0
344597,Urbanisme,Loïc BONNEVAL,1.0
344598,Urbanisme,Lila COMBE,1.0
344599,Urbanisme,Fatiha BELMESSOUS,1.0
344613,Urbanisme,Benoît MEYRONIN,1.0
344640,Urbanisme,Véronique GRANGER,1.0
344646,Urbanisme,Jean-Paul DUMONTIER,1.0
344647,Urbanisme,Jocelyne BEARD,1.0
344648,Urbanisme,Gérard HYTTE,1.0
344649,Urbanisme,François GRETHER,1.0
344667,Urbanisme,Mathieu BOSTYN,1.0
344668,Urbanisme,Henry GEORGE,1.0
344684,Urbanisme,Raymond CURTET,1.0
344689,Urbanisme,Charlotte RECOQUILLON,1.0
344703,Urbanisme,Anne-Sophie CLEMENÇON,1.0
344705,Urbanisme,Lucas PIESSAT,1.0
344706,Urbanisme,Gauthier BRAVAIS,1.0
344710,Urbanisme, Maryame AMAROUCHE,1.0
344711,Urbanisme,Marie SENG,1.0
344712,Urbanisme,Chloé SERME MORIN,1.0
344713,Urbanisme,Justine SWORDY-BORIE,1.0
344714,Urbanisme,Selene VILLALEJO COTA,1.0
344732,Urbanisme,Quentin VERNETTE,1.0
344744,Urbanisme,Philippe CLERGEAU,1.0
344745,Urbanisme,Florent CHEVREAU,1.0
344746,Urbanisme,Danielle GALEA,1.0
344747,Urbanisme,Carine PRADELLES,1.0
344748,Urbanisme,Maïder LAUSSUCQ,1.0
344757,Urbanisme,Flavie FERCHAUD,1.0
344766,Urbanisme,Camille PERRET,1.0
344767,Urbanisme,Juliette PINARD,1.0
344770,Urbanisme,Fabien GIRARDIN,1.0
344786,Urbanisme,Gaëtan BRISEPIERRE,1.0
344787,Urbanisme,Catherine GRANDCLEMENT,1.0
344788,Urbanisme,Vincent RENAULD,1.0
344806,Urbanisme,Vivienne BOLSIUS,1.0
344807,Urbanisme,Maaike OSIECK,1.0
344884,Politique de la ville,Geoffroy BING,1.0
344885,Politique de la ville,Catherine PANASSIER,15.0
344887,Politique de la ville,Sylvie  MAURIS-DEMOURIOUX,1.0
344889,Politique de la ville,Boris CHABANEL,1.0
344891,Politique de la ville,Caroline JANUEL,1.0
344892,Politique de la ville,Catherine FORET,4.0
344894,Politique de la ville,Marianne CHOUTEAU,1.0
344895,Politique de la ville,Cédric POLÈRE,2.0
344896,Politique de la ville,Ludovic VIÉVARD,1.0
344897,Politique de la ville,Pierre GROSDEMOUGE,1.0
344898,Politique de la ville,Pierre-Alain FOUR,1.0
344901,Politique de la ville,Nicolas NOVA,1.0
344907,Politique de la ville,Aurélien BOUTAUD,1.0
344913,Politique de la ville,Stéphane BIENVENUE,1.0
344914,Politique de la ville,Anne-Caroline JAMBAUD,4.0
344928,Politique de la ville,Philippe GARGOV,5.0
344929,Politique de la ville,Margot BALDASSI,1.0
344931,Politique de la ville,Benjamin LIPPENS,5.0
344936,Politique de la ville,Benjamin  PRADEL,3.0
344966,Politique de la ville,Bruno FANTON,1.0
344982,Politique de la ville,Claude BREVAN,1.0
344983,Politique de la ville,Dominique LAROUSSE,1.0
344991,Politique de la ville, COMMUNAUTÉ URBAINE DE LYON,1.0
345032,Politique de la ville,Jean-Marc BERTHET,2.0
345084,Politique de la ville,Benoît GUILLEMONT,1.0
345103,Politique de la ville,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,1.0
345198,Politique de la ville,Valérie SALA PALA,2.0
345199,Politique de la ville,Patricia BAUMANN,1.0
345200,Politique de la ville,François ROBERT,1.0
345201,Politique de la ville,Loïc BONNEVAL,1.0
345202,Politique de la ville,Lila COMBE,1.0
345203,Politique de la ville,Fatiha BELMESSOUS,1.0
345205,Politique de la ville,Philippe ESTÈBE,1.0
345207,Politique de la ville,Marie-Christine JAILLET,1.0
345214,Politique de la ville,Alain BATTEGAY,1.0
345230,Politique de la ville,Abdelhafid HAMMOUCHE,1.0
345265,Politique de la ville,"""Groupe dInitiatives Pour lIntégration dans la Ville GIPIV""",1.0
345325,Politique de la ville,Thomas KIRSZBAUM,1.0
345337,Politique de la ville,Giorgio   DE AMBROGIO,1.0
345374,Politique de la ville,Fabien GIRARDIN,1.0
345488,Citoyenneté,Geoffroy BING,1.0
345489,Citoyenneté,Catherine PANASSIER,2.0
345492,Citoyenneté,Emile HOOGE,2.0
345493,Citoyenneté,Boris CHABANEL,1.0
345495,Citoyenneté,Caroline JANUEL,1.0
345496,Citoyenneté,Catherine FORET,6.0
345498,Citoyenneté,Marianne CHOUTEAU,1.0
345499,Citoyenneté,Cédric POLÈRE,10.0
345500,Citoyenneté,Ludovic VIÉVARD,4.0
345502,Citoyenneté,Pierre-Alain FOUR,1.0
345510,Citoyenneté,Quentin ZARAGORI,1.0
345515,Citoyenneté,Claire HARPET,1.0
345517,Citoyenneté,Stéphane BIENVENUE,1.0
345518,Citoyenneté,Anne-Caroline JAMBAUD,2.0
345519,Citoyenneté,Emmanuelle LAMBREY,3.0
345525,Citoyenneté,Jean-Loup MOLIN,1.0
345526,Citoyenneté,Paul BOINO,1.0
345534,Citoyenneté,Eddy MAAROUFI,1.0
345535,Citoyenneté,Benjamin LIPPENS,3.0
345537,Citoyenneté,David CHEVALLIER,2.0
345546,Citoyenneté,Julie JEAMMAUD,1.0
345569,Citoyenneté,Bruno BENOIT,1.0
345617,Citoyenneté,Faïza BOULKEROUA,1.0
345636,Citoyenneté,Jean-Marc BERTHET,1.0
345665,Citoyenneté,Sandrine BOUCHER,2.0
345666,Citoyenneté,Sebastian ROCHE,2.0
345671,Citoyenneté,Sophie DE GAILLARD,1.0
345708,Citoyenneté,Guillaume GOURGUES,1.0
345761,Citoyenneté,Olivier GIVRE,1.0
345801,Citoyenneté,Beate COLLET,1.0
345820,Citoyenneté,Franck TANNERY,1.0
345825,Citoyenneté,Manu BODINIER,1.0
345826,Citoyenneté,Adèle SEYRIG,1.0
345827,Citoyenneté,Jeanne CARTILLIER,1.0
345828,Citoyenneté,Michel AGNAIEFF,1.0
345830,Citoyenneté,Luc FARALDI,1.0
345832,Citoyenneté,Jean-Pascal BONHOTAL,1.0
345833,Citoyenneté,Gérard SOUSI,1.0
345834,Citoyenneté,Abdelhafid HAMMOUCHE,1.0
345865,Citoyenneté,Pablo JENSEN,1.0
345877,Citoyenneté,Bruno VOISIN,1.0
345980,Citoyenneté,Yoann PUPAT,2.0
345998,Citoyenneté,Chtristophe CHABROT,1.0
346000,Citoyenneté,Laura DESMARIS,1.0
346001,Citoyenneté,Marc URHY,1.0
346003,Citoyenneté,Fanny VIRY,1.0
346092,Valeurs,Geoffroy BING,1.0
346093,Valeurs,Catherine PANASSIER,8.0
346095,Valeurs,Sylvie  MAURIS-DEMOURIOUX,4.0
346096,Valeurs,Emile HOOGE,10.0
346097,Valeurs,Boris CHABANEL,9.0
346099,Valeurs,Caroline JANUEL,2.0
346100,Valeurs,Catherine FORET,4.0
346101,Valeurs,Philippe DUJARDIN,4.0
346102,Valeurs,Marianne CHOUTEAU,1.0
346103,Valeurs,Cédric POLÈRE,10.0
346104,Valeurs,Ludovic VIÉVARD,15.0
346106,Valeurs,Pierre-Alain FOUR,4.0
346107,Valeurs,Brigitte YVRAY-DANGUIS,1.0
346111,Valeurs,Julien CASALS,2.0
346115,Valeurs,Aurélien BOUTAUD,2.0
346116,Valeurs,Sandra DECELLE,1.0
346119,Valeurs,Claire HARPET,1.0
346120,Valeurs,Miloud LEKOUARA,1.0
346122,Valeurs,Anne-Caroline JAMBAUD,2.0
346124,Valeurs,Emmanuel ARLOT,1.0
346128,Valeurs,Bertrand LABASSE,3.0
346129,Valeurs,Jean-Loup MOLIN,1.0
346142,Valeurs,Caroline HAMON,1.0
346144,Valeurs,Benjamin  PRADEL,3.0
346145,Valeurs,Catherine DEBRAND,3.0
346147,Valeurs,Camille DUTHY,2.0
346150,Valeurs,Julie JEAMMAUD,1.0
346152,Valeurs,Matias GOMEZ,2.0
346173,Valeurs,Bruno BENOIT,4.0
346198,Valeurs,Collectif ECONOMIE ET HUMANISME,3.0
346207,Valeurs,Corinne HOOGE,1.0
346210,Valeurs,Sociovision COFREMCA,1.0
346227,Valeurs,François ASCHER,1.0
346235,Valeurs,Jean-François TCHERNIA,2.0
346237,Valeurs,Hugues PUEL,1.0
346240,Valeurs,Jean-Marc BERTHET,1.0
346243,Valeurs,Jérôme BINDE,1.0
346270,Valeurs,Sebastian ROCHE,4.0
346271,Valeurs,Stéphanie BEAUCHENE,1.0
346311,Valeurs,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,3.0
346313,Valeurs,Philippe JURY,1.0
346331,Valeurs,Georges DECOURT,2.0
346332,Valeurs,François DUBET,1.0
346340,Valeurs,Michel WIEVIORKA,1.0
346364,Valeurs,Olivier GALLAND,1.0
346373,Valeurs,Philippe JARREAU,1.0
346378,Valeurs,Pierre BRÉCHON,2.0
346398,Valeurs,Yves CROZET,1.0
346439,Valeurs,Yves LAMBERT,1.0
346442,Valeurs,Kamla CHOWDHRY,1.0
346471,Valeurs,François DENIEUL,1.0
346478,Valeurs,Pierre WINICKI,1.0
346483,Valeurs,Christian BROMBERGER,1.0
346495,Valeurs,Yannick LEMEL,1.0
346506,Valeurs,Gilbert AUGER,1.0
346508,Valeurs,Gérard DEFOIS,1.0
346509,Valeurs,Philippe CHAUDOIR,1.0
346511,Valeurs,Jean-Marie AUZIAS,1.0
346517,Valeurs,Lucas PIESSAT,1.0
346520,Valeurs,Manon LOISEL,1.0
346527,Valeurs,Eve DENJEAN,4.0
346541,Valeurs,Nicolas LEPRÊTRE,1.0
346551,Valeurs,Hervé CHAYGNEAUD-DUPUY,1.0
346552,Valeurs,Julie GAYRAL,3.0
346584,Valeurs,Yoann PUPAT,3.0
346696,Grand Lyon,Geoffroy BING,9.0
346697,Grand Lyon,Catherine PANASSIER,9.0
346698,Grand Lyon,Stéphane AUTRAN,7.0
346699,Grand Lyon,Sylvie  MAURIS-DEMOURIOUX,9.0
346700,Grand Lyon,Emile HOOGE,5.0
346701,Grand Lyon,Boris CHABANEL,1.0
346703,Grand Lyon,Caroline JANUEL,3.0
346704,Grand Lyon,Catherine FORET,14.0
346705,Grand Lyon,Philippe DUJARDIN,1.0
346706,Grand Lyon,Marianne CHOUTEAU,12.0
346707,Grand Lyon,Cédric POLÈRE,21.0
346708,Grand Lyon,Ludovic VIÉVARD,15.0
346710,Grand Lyon,Pierre-Alain FOUR,10.0
346711,Grand Lyon,Brigitte YVRAY-DANGUIS,3.0
346713,Grand Lyon,Nicolas NOVA,1.0
346715,Grand Lyon,Julien CASALS,1.0
346717,Grand Lyon,Matthieu BOURY,1.0
346718,Grand Lyon,Quentin ZARAGORI,3.0
346720,Grand Lyon,Sandra DECELLE,3.0
346722,Grand Lyon,Laure BORNAREL,1.0
346726,Grand Lyon,Anne-Caroline JAMBAUD,1.0
346727,Grand Lyon,Emmanuelle LAMBREY,1.0
346728,Grand Lyon,Emmanuel ARLOT,1.0
346729,Grand Lyon,Caroline BROSSAT,1.0
346730,Grand Lyon,Florence LE NULZEC,1.0
346733,Grand Lyon,Jean-Loup MOLIN,1.0
346734,Grand Lyon,Paul BOINO,2.0
346737,Grand Lyon,Bruno BIGOURDAN,1.0
346739,Grand Lyon,Pierre MICHEL_,1.0
346742,Grand Lyon,Eddy MAAROUFI,4.0
346746,Grand Lyon,Caroline HAMON,2.0
346749,Grand Lyon,Catherine DEBRAND,2.0
346754,Grand Lyon,Julie JEAMMAUD,3.0
346755,Grand Lyon,Lionel GASTINE,1.0
346761,Grand Lyon,Clément JOURDAN,1.0
346776,Grand Lyon,Gaspard LANDEL,2.0
346777,Grand Lyon,Bruno BENOIT,3.0
346778,Grand Lyon,Bruno FANTON,1.0
346785,Grand Lyon,Caroline RICHEMONT,1.0
346803,Grand Lyon, COMMUNAUTÉ URBAINE DE LYON,1.0
346915,Grand Lyon,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,23.0
346934,Grand Lyon,Valérie DEFOY,8.0
346955,Grand Lyon,Martin VANIER,1.0
346973,Grand Lyon, Nicole GOLANCZYK,1.0
347028,Grand Lyon,Franck TANNERY,2.0
347068,Grand Lyon,Laurent LABORDE-TASTET,1.0
347085,Grand Lyon,Bruno VOISIN,1.0
347090,Grand Lyon,Patrick LUSSON,1.0
347106,Grand Lyon,Gilles MARION,1.0
347112,Grand Lyon,Gérard DEFOIS,1.0
347114,Grand Lyon,Marie-France ANTONA,1.0
347115,Grand Lyon,Jean-Marie AUZIAS,2.0
347121,Grand Lyon,Lucas PIESSAT,1.0
347122,Grand Lyon,Gauthier BRAVAIS,1.0
347131,Grand Lyon,Eve DENJEAN,1.0
347145,Grand Lyon,Nicolas LEPRÊTRE,1.0
347156,Grand Lyon,Julie GAYRAL,2.0
347168,Grand Lyon,Antoine ROYER,1.0
347169,Grand Lyon,Malou ALLAGNAT,3.0
347170,Grand Lyon,Angela  LANTERI,1.0
347300,Patrimoine,Geoffroy BING,3.0
347301,Patrimoine,Catherine PANASSIER,5.0
347302,Patrimoine,Stéphane AUTRAN,14.0
347303,Patrimoine,Sylvie  MAURIS-DEMOURIOUX,1.0
347304,Patrimoine,Emile HOOGE,4.0
347307,Patrimoine,Caroline JANUEL,2.0
347308,Patrimoine,Catherine FORET,7.0
347309,Patrimoine,Philippe DUJARDIN,11.0
347310,Patrimoine,Marianne CHOUTEAU,4.0
347311,Patrimoine,Cédric POLÈRE,8.0
347312,Patrimoine,Ludovic VIÉVARD,19.0
347314,Patrimoine,Pierre-Alain FOUR,14.0
347324,Patrimoine,Sandra DECELLE,3.0
347326,Patrimoine,Laure BORNAREL,3.0
347327,Patrimoine,Claire HARPET,1.0
347329,Patrimoine,Stéphane BIENVENUE,1.0
347330,Patrimoine,Anne-Caroline JAMBAUD,9.0
347332,Patrimoine,Emmanuel ARLOT,3.0
347334,Patrimoine,Florence LE NULZEC,2.0
347338,Patrimoine,Paul BOINO,2.0
347339,Patrimoine,Annie HONNORAT,1.0
347340,Patrimoine,Gilles CAYUELA,2.0
347341,Patrimoine,Bruno BIGOURDAN,4.0
347381,Patrimoine,Bruno BENOIT,28.0
347411,Patrimoine,Didier CAZELLES,1.0
347415,Patrimoine,Corinne HOOGE,1.0
347417,Patrimoine,Denis CERCLET,1.0
347419,Patrimoine,Delphine BALVET,1.0
347428,Patrimoine,Emmanuel VIGNERON,1.0
347448,Patrimoine,Jean-Marc BERTHET,2.0
347473,Patrimoine,Robert JONAC,1.0
347479,Patrimoine,Stéphanie BEAUCHENE,5.0
347519,Patrimoine,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,5.0
347547,Patrimoine,Michel COTE,1.0
347581,Patrimoine,Philippe JARREAU,1.0
347606,Patrimoine,Yves CROZET,1.0
347631,Patrimoine,Marie-Clotilde MEILLERAND,1.0
347658,Patrimoine,Jean NORMAND,1.0
347659,Patrimoine,René MORNEX,1.0
347666,Patrimoine,Jean-Paul DUMONTIER,1.0
347667,Patrimoine,Jocelyne BEARD,2.0
347673,Patrimoine,Jacques LEVY,1.0
347698,Patrimoine,Jean-Claude BARTHEZ,2.0
347704,Patrimoine,Raymond CURTET,1.0
347705,Patrimoine,Olivier BLEYS,1.0
347717,Patrimoine,Philippe CHAUDOIR,1.0
347718,Patrimoine,Marie-France ANTONA,1.0
347719,Patrimoine,Jean-Marie AUZIAS,1.0
347727,Patrimoine,Mathilde DELAMARE,1.0
347781,Patrimoine,Thomas HAJDUKOWICZ,1.0
347820,Patrimoine,Philippe VIDELIER,1.0
347904,Prospective,Geoffroy BING,2.0
347907,Prospective,Sylvie  MAURIS-DEMOURIOUX,2.0
347909,Prospective,Boris CHABANEL,4.0
347911,Prospective,Caroline JANUEL,4.0
347914,Prospective,Marianne CHOUTEAU,2.0
347915,Prospective,Cédric POLÈRE,16.0
347916,Prospective,Ludovic VIÉVARD,1.0
347918,Prospective,Pierre-Alain FOUR,2.0
347919,Prospective,Brigitte YVRAY-DANGUIS,1.0
347927,Prospective,Aurélien BOUTAUD,8.0
347930,Prospective,Laure BORNAREL,2.0
347941,Prospective,Jean-Loup MOLIN,2.0
347950,Prospective,Eddy MAAROUFI,4.0
347962,Prospective,Julie JEAMMAUD,1.0
347966,Prospective,Nicolas RIO,2.0
348009,Prospective,CCSPL  COMMISSION CONSULTATIVE DES SERVICES PUBLICS LOCAUX DU GRAND LYON,1.0
348039,Prospective,François ASCHER,1.0
348043,Prospective,Jean-Louis DAYAN,1.0
348078,Prospective,Stéphane CORDOBES,1.0
348107,Prospective,Bernard JOUVE,1.0
348123,Prospective,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,1.0
348125,Prospective,Philippe JURY,1.0
348280,Prospective,Manuel CASTELLS,1.0
348283,Prospective,François DENIEUL,1.0
348298,Prospective,Patrick LUSSON,1.0
348329,Prospective,Lucas PIESSAT,2.0
348330,Prospective,Gauthier BRAVAIS,2.0
348332,Prospective,Manon LOISEL,2.0
348356,Prospective,Quentin VERNETTE,1.0
348439,Prospective,Hugues DE JOUVENEL,1.0
348441,Prospective,Philippe DURANCE,1.0
348508,Laïcité,Geoffroy BING,1.0
348509,Laïcité,Catherine PANASSIER,1.0
348510,Laïcité,Stéphane AUTRAN,2.0
348511,Laïcité,Sylvie  MAURIS-DEMOURIOUX,1.0
348518,Laïcité,Marianne CHOUTEAU,1.0
348519,Laïcité,Cédric POLÈRE,12.0
348520,Laïcité,Ludovic VIÉVARD,27.0
348522,Laïcité,Pierre-Alain FOUR,2.0
348527,Laïcité,Julien CASALS,1.0
348536,Laïcité,Miloud LEKOUARA,3.0
348537,Laïcité,Stéphane BIENVENUE,2.0
348545,Laïcité,Jean-Loup MOLIN,1.0
348555,Laïcité,Benjamin LIPPENS,2.0
348559,Laïcité,Anouk JORDAN,1.0
348596,Laïcité,Bruno DURIEZ,1.0
348652,Laïcité,Jean-Jack QUEYRANNE,1.0
348686,Laïcité,Sebastian ROCHE,4.0
348756,Laïcité,Michel WIEVIORKA,1.0
348794,Laïcité,Pierre BRÉCHON,1.0
348835,Laïcité,Joseph YACOUB,1.0
348855,Laïcité,Yves LAMBERT,1.0
348856,Laïcité,Olivier CHAVANON,1.0
348857,Laïcité,Mohamed Chérif FERJANI,2.0
348859,Laïcité,André MICOUD,1.0
348860,Laïcité,""" HAUT CONSEIL À LINTÉGRATION""",1.0
348861,Laïcité,Bétoule FEKKAR-LAMBIOTTE,1.0
348924,Laïcité,Gérard DEFOIS,1.0
348937,Laïcité,Patrick SIMON,1.0
349019,Laïcité,Anne FORNEROD,1.0
349039,Laïcité,Jocelyne CESARI,1.0
349112,Transition,Geoffroy BING,2.0
349113,Transition,Catherine PANASSIER,2.0
349115,Transition,Sylvie  MAURIS-DEMOURIOUX,1.0
349116,Transition,Emile HOOGE,2.0
349117,Transition,Boris CHABANEL,14.0
349119,Transition,Caroline JANUEL,17.0
349121,Transition,Philippe DUJARDIN,1.0
349123,Transition,Cédric POLÈRE,1.0
349124,Transition,Ludovic VIÉVARD,4.0
349127,Transition,Brigitte YVRAY-DANGUIS,1.0
349129,Transition,Nicolas NOVA,1.0
349131,Transition,Julien CASALS,5.0
349134,Transition,Quentin ZARAGORI,6.0
349135,Transition,Aurélien BOUTAUD,21.0
349137,Transition,Geneviève BERNARDIN,1.0
349139,Transition,Claire HARPET,3.0
349154,Transition,Abdel MOKTARI,2.0
349158,Transition,Eddy MAAROUFI,3.0
349162,Transition,Caroline HAMON,12.0
349164,Transition,Benjamin  PRADEL,3.0
349165,Transition,Catherine DEBRAND,3.0
349167,Transition,Camille DUTHY,2.0
349173,Transition,Frédérique SONNET,2.0
349176,Transition,Sophie KELLER,3.0
349180,Transition,Solène MANOUVRIER,1.0
349181,Transition,Claire DELIGANT,1.0
349182,Transition,Mylène MARTIN,1.0
349193,Transition,Bruno BENOIT,1.0
349202,Transition,Brice DURY,3.0
349217,Transition,CCSPL  COMMISSION CONSULTATIVE DES SERVICES PUBLICS LOCAUX DU GRAND LYON,1.0
349218,Transition,Collectif ECONOMIE ET HUMANISME,6.0
349219,Transition, COMMUNAUTÉ URBAINE DE LYON,1.0
349220,Transition,"""CdD - CONSEIL DE DÉVELOPPEMENT DE LAGGLOMÉRATION LYONNAISE""",1.0
349272,Transition,Alain HAYS,1.0
349284,Transition,Richard CANTIN,1.0
349289,Transition,Sandrine BOUCHER,1.0
349299,Transition,cabinet SILOÉ,1.0
349313,Transition,Bernard CHOCAT,1.0
349329,Transition,Hervé LE BRAS,1.0
349331,Transition,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,2.0
349333,Transition,Philippe JURY,4.0
349370,Transition,Mike RACO,1.0
349386,Transition,Nicolas BARRÉ,1.0
349387,Transition,Mélanie GAT,3.0
349394,Transition,Philippe MEIRIEU,1.0
349396,Transition,Patrick VIVERET,1.0
349402,Transition,Pierre MICHEL,1.0
349408,Transition,Jean-François DRAPERI,1.0
349410,Transition,Michel CAPRON,1.0
349419,Transition,Vincent BERTHET,1.0
349422,Transition,Gabrielle FACK,1.0
349463,Transition,André MICOUD,1.0
349467,Transition,"""CFEEDD COLLECTIF FRANÇAIS DE LEDUCATION À LENVIRONNEMENT """,1.0
349468,Transition,Olivier MARTEL,2.0
349524,Transition,Gro Harlem BRUNDTLAND,1.0
349537,Transition,Lucas PIESSAT,3.0
349538,Transition,Gauthier BRAVAIS,2.0
349547,Transition,Eve DENJEAN,3.0
349561,Transition,Nicolas LEPRÊTRE,2.0
349565,Transition,Giorgio   DE AMBROGIO,1.0
349567,Transition,Kamil HAJJI,1.0
349572,Transition,Julie GAYRAL,4.0
349583,Transition,Arthur GRIMONPONT,2.0
